Date,AAPL,AMZN,BABA,DB,DIS,E,ENIA,EURCHF=X,EURGBP=X,EURUSD=X,FB,FCAU,GE,GOOG,GS,INTC,MSFT,NFLX,^GSPC,^VIX
2009-10-06,27.144285202026367,90.91000366210938,,73.54007720947266,28.18000030517578,50.52000045776367,9.826225280761719,1.5115000009536743,0.9243999719619751,1.4721685647964478,,,15.461538314819336,248.4387969970703,186.97999572753906,19.6299991607666,25.110000610351562,6.595714092254639,1054.719970703125,25.700000762939453
2009-10-07,27.178571701049805,93.97000122070312,,74.03626251220703,28.170000076293945,50.34000015258789,9.692716598510742,1.5174000263214111,0.9214000105857849,1.4711507558822632,,,15.538461685180664,257.8036804199219,190.47999572753906,19.75,25.100000381469727,6.607142925262451,1057.5799560546875,24.68000030517578
2009-10-08,27.038572311401367,95.22000122070312,,75.07633209228516,28.670000076293945,50.790000915527344,9.698057174682617,1.517699956893921,0.920199990272522,1.4781310558319092,,,15.59615421295166,256.1299743652344,188.1699981689453,19.8799991607666,25.670000076293945,6.577142715454102,1065.47998046875,24.18000030517578
2009-10-09,27.209999084472656,95.70999908447266,,75.0,28.639999389648438,50.560001373291016,9.724759101867676,1.5189000368118286,0.9279999732971191,1.473405122756958,,,15.557692527770996,257.1611022949219,189.3000030517578,20.170000076293945,25.549999237060547,6.701428413391113,1071.489990234375,23.1200008392334
2009-10-12,27.25857162475586,93.5999984741211,,76.51717376708984,28.639999389648438,51.189998626708984,9.836906433105469,1.5170999765396118,0.9350000023841858,1.4792898893356323,,,15.701923370361328,261.04156494140625,190.14999389648438,20.399999618530273,25.719999313354492,6.579999923706055,1076.18994140625,23.010000228881836
2009-10-13,27.145713806152344,94.83000183105469,,76.4217529296875,28.40999984741211,51.869998931884766,9.858267784118652,1.517300009727478,0.9316999912261963,1.4846047163009644,,,15.759614944458008,262.07269287109375,187.22999572753906,20.489999771118164,25.809999465942383,6.641428470611572,1073.18994140625,22.989999771118164
2009-10-14,27.3271427154541,97.45999908447266,,80.08587646484375,28.90999984741211,53.2400016784668,9.970414161682129,1.5140999555587769,0.9329000115394592,1.4932059049606323,,,16.19230842590332,266.6604919433594,192.27999877929688,20.829999923706055,25.959999084472656,6.867142677307129,1092.02001953125,22.860000610351562
2009-10-15,27.222856521606445,96.01000213623047,,80.87786102294922,29.229999542236328,53.86000061035156,9.970414161682129,1.5161000490188599,0.9153000116348267,1.4955954551696777,,,16.144229888916016,263.9656066894531,188.6300048828125,20.670000076293945,26.709999084472656,7.192857265472412,1096.56005859375,21.719999313354492
2009-10-16,26.864286422729492,95.31999969482422,,78.15839385986328,29.399999618530273,53.70000076293945,9.938372611999512,1.517199993133545,0.9107999801635742,1.4908016920089722,,,15.461538314819336,273.89837646484375,184.3699951171875,20.18000030517578,26.5,6.998571395874023,1087.6800537109375,21.43000030517578
2009-10-19,27.12285804748535,94.68000030517578,,79.51335906982422,29.8700008392334,54.45000076293945,10.09858226776123,1.5134999752044678,0.9120000004768372,1.496490716934204,,,15.230769157409668,275.0141906738281,185.5,20.40999984741211,26.360000610351562,7.114285945892334,1097.9100341796875,21.489999771118164
2009-10-20,28.394285202026367,94.9800033569336,,78.27290344238281,29.350000381469727,53.65999984741211,9.959733963012695,1.5117000341415405,0.9117000102996826,1.4934512376785278,,,14.980769157409668,274.8298645019531,184.9600067138672,20.18000030517578,26.3700008392334,6.994285583496094,1091.06005859375,20.899999618530273
2009-10-21,29.2742862701416,93.41999816894531,,75.73473358154297,29.229999542236328,53.83000183105469,9.938372611999512,1.5098999738693237,0.9034000039100647,1.500690221786499,,,14.932692527770996,274.5210266113281,179.25999450683594,19.860000610351562,26.579999923706055,6.835714340209961,1081.4000244140625,22.219999313354492
2009-10-22,29.314285278320312,93.44999694824219,,76.91793823242188,29.440000534057617,54.22999954223633,9.96507453918457,1.5103000402450562,0.9041000008583069,1.504189133644104,,,14.75,276.01043701171875,183.69000244140625,20.1200008392334,26.59000015258789,7.090000152587891,1092.9100341796875,20.690000534057617
2009-10-23,29.13428497314453,118.48999786376953,,75.57251739501953,28.889999389648438,53.189998626708984,9.938372611999512,1.5140000581741333,0.9197999835014343,1.5010056495666504,,,14.615385055541992,275.8111877441406,180.36000061035156,19.780000686645508,28.020000457763672,7.841428756713867,1079.5999755859375,22.270000457763672
2009-10-26,28.92571449279785,124.63999938964844,,71.66030883789062,28.649999618530273,51.93000030517578,9.826225280761719,1.5140000581741333,0.9114999771118164,1.4861712455749512,,,14.432692527770996,276.0702209472656,179.3699951171875,19.829999923706055,28.68000030517578,7.8814287185668945,1066.949951171875,24.309999465942383
2009-10-27,28.195714950561523,122.06999969482422,,70.64885711669922,28.170000076293945,51.900001525878906,9.617952346801758,1.5125000476837158,0.9035999774932861,1.4817010164260864,,,14.355769157409668,273.12127685546875,178.61000061035156,19.739999771118164,28.59000015258789,7.748571395874023,1063.4100341796875,24.829999923706055
2009-10-28,27.485713958740234,121.63999938964844,,67.52862548828125,27.239999771118164,51.2400016784668,9.447061538696289,1.5103000402450562,0.8985000252723694,1.4718002080917358,,,13.865385055541992,269.1412048339844,172.16000366210938,19.030000686645508,28.020000457763672,7.648571491241455,1042.6300048828125,27.90999984741211
